,h_orgin,h_orgin_centroid,h_destination,h_destination_centroid,neighbors,h_connecting_arc,haversine_distance_km,hexes_distance_noh,hexes_distance_km
183,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,"LINESTRING (13.62151327599771 52.53848853710102, 13.14795621198939 52.45778129900459)",33.289386762312375,6,36.68185685365302
184,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,"LINESTRING (13.62151327599771 52.53848853710102, 13.42022791909618 52.61262856955771)",15.905111233179502,3,18.34092842682651
185,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,"LINESTRING (13.62151327599771 52.53848853710102, 13.46344745765333 52.51179276736553)",11.097900576092583,2,12.22728561788434
186,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),True,"LINESTRING (13.62151327599771 52.53848853710102, 13.53168546056333 52.55039834100136)",6.217085793191742,1,6.11364280894217
187,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,"LINESTRING (13.62151327599771 52.53848853710102, 13.23760774875245 52.4461383572344)",27.94653020164371,5,30.56821404471085
188,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),True,"LINESTRING (13.62151327599771 52.53848853710102, 13.55321456974186 52.49992295708295)",6.304361619081047,1,6.11364280894217
189,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.16971616589165 52.40733368498856)",26.466197210185516,5,30.56821404471085
190,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.48853411873143 52.65120726058531)",11.085288888302692,2,12.22728561788434
191,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.21588119001533 52.49657269480686)",16.17850897201572,3,18.34092842682651
192,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.44185323329728 52.56223431616588)",10.220936100434242,2,12.22728561788434
193,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.30559444899624 52.48489011930791)",15.597869766882244,3,18.34092842682651
194,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.48501065303956 52.46130395682968)",20.93186355084024,4,24.45457123576868
195,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.62151327599771 52.53848853710102)",21.868731754815368,4,24.45457123576868
196,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.33032663790643 52.62435681728144)",0.0,0,0.0
197,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.19412345893519 52.54695973334255)",12.599154977261493,2,12.22728561788434
198,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.37367627480208 52.52358882193953)",11.581502971655306,2,12.22728561788434
199,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.57471271892214 52.4494003353978)",25.527863545951178,5,30.56821404471085
200,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.50654288019152 52.41076791856435)",26.57502309702216,5,30.56821404471085
201,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.4169015215838 52.42263168480854)",23.182927962387737,4,24.45457123576868
202,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.32725633154396 52.43442182525305)",21.12082871288705,4,24.45457123576868
203,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.6858123489642 52.38681944391617)",35.728566467487816,7,42.79549966259519
204,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),True,"LINESTRING (13.33032663790643 52.62435681728144, 13.35201703555793 52.57399647913816)",5.78825965186814,1,6.11364280894217
205,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.66441017478797 52.43742299906616)",30.704323002623813,6,36.68185685365302
206,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),True,"LINESTRING (13.33032663790643 52.62435681728144, 13.26217730882076 52.58568484738209)",6.298431308448706,1,6.11364280894217
207,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.28390146169232 52.5353111379206)",10.386442363900747,2,12.22728561788434
208,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.39530441655258 52.47313387921053)",17.379726805817832,3,18.34092842682651
209,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.59617996879917 52.39883051010078)",30.863484940478532,6,36.68185685365302
210,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.14795621198939 52.45778129900459)",22.25281902429001,4,24.45457123576868
211,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),True,"LINESTRING (13.33032663790643 52.62435681728144, 13.42022791909618 52.61262856955771)",6.207641807283562,1,6.11364280894217
212,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.46344745765333 52.51179276736553)",15.414685184961005,3,18.34092842682651
213,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.53168546056333 52.55039834100136)",15.895765893141132,3,18.34092842682651
214,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.23760774875245 52.4461383572344)",20.78559635111892,4,24.45457123576868
215,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,"LINESTRING (13.33032663790643 52.62435681728144, 13.55321456974186 52.49992295708295)",20.455718693766606,4,24.45457123576868
216,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.16971616589165 52.40733368498856)",15.613458068998751,3,18.34092842682651
217,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.48853411873143 52.65120726058531)",23.01617755616176,4,24.45457123576868
218,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),True,"LINESTRING (13.19412345893519 52.54695973334255, 13.21588119001533 52.49657269480686)",5.792942997998418,1,6.11364280894217
219,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.44185323329728 52.56223431616588)",16.83418122648109,3,18.34092842682651
220,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.30559444899624 52.48489011930791)",10.223993445499278,2,12.22728561788434
221,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.48501065303956 52.46130395682968)",21.871391021206687,4,24.45457123576868
222,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.62151327599771 52.53848853710102)",28.917702903979468,5,30.56821404471085
223,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.33032663790643 52.62435681728144)",12.599154977261493,2,12.22728561788434
224,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.19412345893519 52.54695973334255)",0.0,0,0.0
225,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.37367627480208 52.52358882193953)",12.419318130756743,2,12.22728561788434
226,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.57471271892214 52.4494003353978)",27.954288473612,5,30.56821404471085
227,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.50654288019152 52.41076791856435)",26.019291675772067,5,30.56821404471085
228,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.4169015215838 52.42263168480854)",20.46184763017633,4,24.45457123576868
229,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.32725633154396 52.43442182525305)",15.42206990538046,3,18.34092842682651
230,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.6858123489642 52.38681944391617)",37.76903570458672,7,42.79549966259519
231,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.35201703555793 52.57399647913816)",11.088610815418265,2,12.22728561788434
232,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.66441017478797 52.43742299906616)",34.08996292079694,6,36.68185685365302
233,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),True,"LINESTRING (13.19412345893519 52.54695973334255, 13.26217730882076 52.58568484738209)",6.30072366881279,1,6.11364280894217
234,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),True,"LINESTRING (13.19412345893519 52.54695973334255, 13.28390146169232 52.5353111379206)",6.2081167898451755,1,6.11364280894217
235,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.39530441655258 52.47313387921053)",15.898376733343655,3,18.34092842682651
236,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.59617996879917 52.39883051010078)",31.826141472547807,6,36.68185685365302
237,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.14795621198939 52.45778129900459)",10.396927194656184,2,12.22728561788434
238,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.42022791909618 52.61262856955771)",16.932838110256277,3,18.34092842682651
239,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.46344745765333 52.51179276736553)",18.633594506339765,3,18.34092842682651
240,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.53168546056333 52.55039834100136)",22.827844099803677,4,24.45457123576868
241,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.23760774875245 52.4461383572344)",11.59086558658417,2,12.22728561788434
242,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,"LINESTRING (13.19412345893519 52.54695973334255, 13.55321456974186 52.49992295708295)",24.850936367375034,4,24.45457123576868
243,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.16971616589165 52.40733368498856)",18.92141146013688,3,18.34092842682651
244,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.48853411873143 52.65120726058531)",16.173405320475542,3,18.34092842682651
245,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.21588119001533 52.49657269480686)",11.093372521923346,2,12.22728561788434
246,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),True,"LINESTRING (13.37367627480208 52.52358882193953, 13.44185323329728 52.56223431616588)",6.3025580092545965,1,6.11364280894217
247,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),True,"LINESTRING (13.37367627480208 52.52358882193953, 13.30559444899624 52.48489011930791)",6.304854985666981,1,6.11364280894217
248,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.48501065303956 52.46130395682968)",10.236322330807875,2,12.22728561788434
249,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.62151327599771 52.53848853710102)",16.846191964504204,3,18.34092842682651
250,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.33032663790643 52.62435681728144)",11.581502971655306,2,12.22728561788434
251,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.19412345893519 52.54695973334255)",12.419318130756743,2,12.22728561788434
252,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.37367627480208 52.52358882193953)",0.0,0,0.0
253,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.57471271892214 52.4494003353978)",15.91710509460851,3,18.34092842682651
254,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.50654288019152 52.41076791856435)",15.4399042924196,3,18.34092842682651
255,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.4169015215838 52.42263168480854)",11.601424990732431,2,12.22728561788434
256,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.32725633154396 52.43442182525305)",10.401373100284006,2,12.22728561788434
257,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.6858123489642 52.38681944391617)",26.05037011913154,5,30.56821404471085
258,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),True,"LINESTRING (13.37367627480208 52.52358882193953, 13.35201703555793 52.57399647913816)",5.793243319787164,1,6.11364280894217
259,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.66441017478797 52.43742299906616)",21.896327317695768,4,24.45457123576868
260,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.26217730882076 52.58568484738209)",10.22246869801851,2,12.22728561788434
261,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),True,"LINESTRING (13.37367627480208 52.52358882193953, 13.28390146169232 52.5353111379206)",6.211201340911568,1,6.11364280894217
262,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),True,"LINESTRING (13.37367627480208 52.52358882193953, 13.39530441655258 52.47313387921053)",5.798223834162526,1,6.11364280894217
263,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.59617996879917 52.39883051010078)",20.486473517924736,4,24.45457123576868
264,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.14795621198939 52.45778129900459)",16.944012741834122,3,18.34092842682651
265,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.42022791909618 52.61262856955771)",10.388652462341316,2,12.22728561788434
266,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),True,"LINESTRING (13.37367627480208 52.52358882193953, 13.46344745765333 52.51179276736553)",6.214276375583024,1,6.11364280894217
267,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.53168546056333 52.55039834100136)",11.09482109068994,2,12.22728561788434
268,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.23760774875245 52.4461383572344)",12.611995847713283,2,12.22728561788434
269,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,"LINESTRING (13.37367627480208 52.52358882193953, 13.55321456974186 52.49992295708295)",12.431618236618291,2,12.22728561788434
270,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.16971616589165 52.40733368498856)",27.854859513434132,5,30.56821404471085
271,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.48853411873143 52.65120726058531)",23.18407656578919,4,24.45457123576868
272,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.21588119001533 52.49657269480686)",24.864194375953776,4,24.45457123576868
273,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.44185323329728 52.56223431616588)",15.43619977791433,3,18.34092842682651
274,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.30559444899624 52.48489011930791)",18.65276007516722,3,18.34092842682651
275,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),True,"LINESTRING (13.57471271892214 52.4494003353978, 13.48501065303956 52.46130395682968)",6.22065333125606,1,6.11364280894217
276,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.62151327599771 52.53848853710102)",10.400519655983585,2,12.22728561788434
277,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.33032663790643 52.62435681728144)",25.527863545951178,5,30.56821404471085
278,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.19412345893519 52.54695973334255)",27.954288473612,5,30.56821404471085
279,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.37367627480208 52.52358882193953)",15.91710509460851,3,18.34092842682651
280,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.57471271892214 52.4494003353978)",0.0,0,0.0
281,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),True,"LINESTRING (13.57471271892214 52.4494003353978, 13.50654288019152 52.41076791856435)",6.309881851173954,1,6.11364280894217
282,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.4169015215838 52.42263168480854)",11.104332947235184,2,12.22728561788434
283,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.32725633154396 52.43442182525305)",16.855221422371372,3,18.34092842682651
284,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.6858123489642 52.38681944391617)",10.256281980325408,2,12.22728561788434
285,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.35201703555793 52.57399647913816)",20.47110069952473,4,24.45457123576868
286,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),True,"LINESTRING (13.57471271892214 52.4494003353978, 13.66441017478797 52.43742299906616)",6.223707174848333,1,6.11364280894217
287,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.26217730882076 52.58568484738209)",26.01654784546615,5,30.56821404471085
288,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.28390146169232 52.5353111379206)",21.88387452802099,4,24.45457123576868
289,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.39530441655258 52.47313387921053)",12.438243213764922,2,12.22728561788434
290,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),True,"LINESTRING (13.57471271892214 52.4494003353978, 13.59617996879917 52.39883051010078)",5.808464605795928,1,6.11364280894217
291,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.14795621198939 52.45778129900459)",28.933107057478487,5,30.56821404471085
292,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.42022791909618 52.61262856955771)",20.94343584422987,4,24.45457123576868
293,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,"LINESTRING (13.57471271892214 52.4494003353978, 13.46344745765333 52.51179276736553)",10.242469211089983,2,12.22728561788434
