,key_6hex_6h,y_true,hex_id_6hex,timestamp
10341,861f1d48fffffff_2017-04-23 12:00:00,575.0,861f1d48fffffff,2017-04-23 12:00:00
10359,861f1d48fffffff_2017-04-23 18:00:00,349.0,861f1d48fffffff,2017-04-23 18:00:00
10377,861f1d48fffffff_2017-04-24 00:00:00,137.0,861f1d48fffffff,2017-04-24 00:00:00
10395,861f1d48fffffff_2017-04-24 06:00:00,484.0,861f1d48fffffff,2017-04-24 06:00:00
10413,861f1d48fffffff_2017-04-24 12:00:00,773.0,861f1d48fffffff,2017-04-24 12:00:00
10431,861f1d48fffffff_2017-04-24 18:00:00,271.0,861f1d48fffffff,2017-04-24 18:00:00
10449,861f1d48fffffff_2017-04-25 00:00:00,158.0,861f1d48fffffff,2017-04-25 00:00:00
10467,861f1d48fffffff_2017-04-25 06:00:00,643.0,861f1d48fffffff,2017-04-25 06:00:00
10485,861f1d48fffffff_2017-04-25 12:00:00,843.0,861f1d48fffffff,2017-04-25 12:00:00
10503,861f1d48fffffff_2017-04-25 18:00:00,313.0,861f1d48fffffff,2017-04-25 18:00:00
1018,861f1d497ffffff_2016-12-15 00:00:00,1.0,861f1d497ffffff,2016-12-15 00:00:00
1036,861f1d497ffffff_2016-12-15 06:00:00,2.0,861f1d497ffffff,2016-12-15 06:00:00
1054,861f1d497ffffff_2016-12-15 12:00:00,6.0,861f1d497ffffff,2016-12-15 12:00:00
1072,861f1d497ffffff_2016-12-15 18:00:00,5.0,861f1d497ffffff,2016-12-15 18:00:00
1090,861f1d497ffffff_2016-12-16 00:00:00,3.0,861f1d497ffffff,2016-12-16 00:00:00
1108,861f1d497ffffff_2016-12-16 06:00:00,8.0,861f1d497ffffff,2016-12-16 06:00:00
1126,861f1d497ffffff_2016-12-16 12:00:00,5.0,861f1d497ffffff,2016-12-16 12:00:00
1144,861f1d497ffffff_2016-12-16 18:00:00,1.0,861f1d497ffffff,2016-12-16 18:00:00
1162,861f1d497ffffff_2016-12-17 00:00:00,2.0,861f1d497ffffff,2016-12-17 00:00:00
1180,861f1d497ffffff_2016-12-17 06:00:00,5.0,861f1d497ffffff,2016-12-17 06:00:00
1198,861f1d497ffffff_2016-12-17 12:00:00,6.0,861f1d497ffffff,2016-12-17 12:00:00
1216,861f1d497ffffff_2016-12-17 18:00:00,0.0,861f1d497ffffff,2016-12-17 18:00:00
1234,861f1d497ffffff_2016-12-18 00:00:00,1.0,861f1d497ffffff,2016-12-18 00:00:00
1252,861f1d497ffffff_2016-12-18 06:00:00,3.0,861f1d497ffffff,2016-12-18 06:00:00
1270,861f1d497ffffff_2016-12-18 12:00:00,5.0,861f1d497ffffff,2016-12-18 12:00:00
1288,861f1d497ffffff_2016-12-18 18:00:00,3.0,861f1d497ffffff,2016-12-18 18:00:00
1306,861f1d497ffffff_2016-12-19 00:00:00,2.0,861f1d497ffffff,2016-12-19 00:00:00
1324,861f1d497ffffff_2016-12-19 06:00:00,3.0,861f1d497ffffff,2016-12-19 06:00:00
1342,861f1d497ffffff_2016-12-19 12:00:00,6.0,861f1d497ffffff,2016-12-19 12:00:00
1360,861f1d497ffffff_2016-12-19 18:00:00,4.0,861f1d497ffffff,2016-12-19 18:00:00
1378,861f1d497ffffff_2016-12-20 00:00:00,0.0,861f1d497ffffff,2016-12-20 00:00:00
1396,861f1d497ffffff_2016-12-20 06:00:00,8.0,861f1d497ffffff,2016-12-20 06:00:00
1414,861f1d497ffffff_2016-12-20 12:00:00,6.0,861f1d497ffffff,2016-12-20 12:00:00
1432,861f1d497ffffff_2016-12-20 18:00:00,6.0,861f1d497ffffff,2016-12-20 18:00:00
1450,861f1d497ffffff_2016-12-21 00:00:00,1.0,861f1d497ffffff,2016-12-21 00:00:00
1468,861f1d497ffffff_2016-12-21 06:00:00,3.0,861f1d497ffffff,2016-12-21 06:00:00
1486,861f1d497ffffff_2016-12-21 12:00:00,8.0,861f1d497ffffff,2016-12-21 12:00:00
1504,861f1d497ffffff_2016-12-21 18:00:00,1.0,861f1d497ffffff,2016-12-21 18:00:00
1522,861f1d497ffffff_2016-12-22 00:00:00,2.0,861f1d497ffffff,2016-12-22 00:00:00
1540,861f1d497ffffff_2016-12-22 06:00:00,6.0,861f1d497ffffff,2016-12-22 06:00:00
1558,861f1d497ffffff_2016-12-22 12:00:00,10.0,861f1d497ffffff,2016-12-22 12:00:00
1576,861f1d497ffffff_2016-12-22 18:00:00,10.0,861f1d497ffffff,2016-12-22 18:00:00
1594,861f1d497ffffff_2016-12-23 00:00:00,1.0,861f1d497ffffff,2016-12-23 00:00:00
1612,861f1d497ffffff_2016-12-23 06:00:00,3.0,861f1d497ffffff,2016-12-23 06:00:00
1630,861f1d497ffffff_2016-12-23 12:00:00,9.0,861f1d497ffffff,2016-12-23 12:00:00
1648,861f1d497ffffff_2016-12-23 18:00:00,5.0,861f1d497ffffff,2016-12-23 18:00:00
1666,861f1d497ffffff_2016-12-24 00:00:00,2.0,861f1d497ffffff,2016-12-24 00:00:00
1684,861f1d497ffffff_2016-12-24 06:00:00,7.0,861f1d497ffffff,2016-12-24 06:00:00
1702,861f1d497ffffff_2016-12-24 12:00:00,3.0,861f1d497ffffff,2016-12-24 12:00:00
1720,861f1d497ffffff_2016-12-24 18:00:00,9.0,861f1d497ffffff,2016-12-24 18:00:00
1738,861f1d497ffffff_2016-12-25 00:00:00,1.0,861f1d497ffffff,2016-12-25 00:00:00
1756,861f1d497ffffff_2016-12-25 06:00:00,4.0,861f1d497ffffff,2016-12-25 06:00:00
1774,861f1d497ffffff_2016-12-25 12:00:00,16.0,861f1d497ffffff,2016-12-25 12:00:00
1792,861f1d497ffffff_2016-12-25 18:00:00,1.0,861f1d497ffffff,2016-12-25 18:00:00
1810,861f1d497ffffff_2016-12-26 00:00:00,0.0,861f1d497ffffff,2016-12-26 00:00:00
1828,861f1d497ffffff_2016-12-26 06:00:00,3.0,861f1d497ffffff,2016-12-26 06:00:00
1846,861f1d497ffffff_2016-12-26 12:00:00,10.0,861f1d497ffffff,2016-12-26 12:00:00
1864,861f1d497ffffff_2016-12-26 18:00:00,4.0,861f1d497ffffff,2016-12-26 18:00:00
1882,861f1d497ffffff_2016-12-27 00:00:00,2.0,861f1d497ffffff,2016-12-27 00:00:00
1900,861f1d497ffffff_2016-12-27 06:00:00,5.0,861f1d497ffffff,2016-12-27 06:00:00
1918,861f1d497ffffff_2016-12-27 12:00:00,6.0,861f1d497ffffff,2016-12-27 12:00:00
1936,861f1d497ffffff_2016-12-27 18:00:00,2.0,861f1d497ffffff,2016-12-27 18:00:00
1954,861f1d497ffffff_2016-12-28 00:00:00,1.0,861f1d497ffffff,2016-12-28 00:00:00
1972,861f1d497ffffff_2016-12-28 06:00:00,5.0,861f1d497ffffff,2016-12-28 06:00:00
1990,861f1d497ffffff_2016-12-28 12:00:00,3.0,861f1d497ffffff,2016-12-28 12:00:00
2008,861f1d497ffffff_2016-12-28 18:00:00,7.0,861f1d497ffffff,2016-12-28 18:00:00
2026,861f1d497ffffff_2016-12-29 00:00:00,4.0,861f1d497ffffff,2016-12-29 00:00:00
2044,861f1d497ffffff_2016-12-29 06:00:00,4.0,861f1d497ffffff,2016-12-29 06:00:00
2062,861f1d497ffffff_2016-12-29 12:00:00,8.0,861f1d497ffffff,2016-12-29 12:00:00
2080,861f1d497ffffff_2016-12-29 18:00:00,8.0,861f1d497ffffff,2016-12-29 18:00:00
2098,861f1d497ffffff_2016-12-30 00:00:00,6.0,861f1d497ffffff,2016-12-30 00:00:00
2116,861f1d497ffffff_2016-12-30 06:00:00,5.0,861f1d497ffffff,2016-12-30 06:00:00
2134,861f1d497ffffff_2016-12-30 12:00:00,11.0,861f1d497ffffff,2016-12-30 12:00:00
2152,861f1d497ffffff_2016-12-30 18:00:00,3.0,861f1d497ffffff,2016-12-30 18:00:00
2170,861f1d497ffffff_2016-12-31 00:00:00,1.0,861f1d497ffffff,2016-12-31 00:00:00
2188,861f1d497ffffff_2016-12-31 06:00:00,5.0,861f1d497ffffff,2016-12-31 06:00:00
2206,861f1d497ffffff_2016-12-31 12:00:00,10.0,861f1d497ffffff,2016-12-31 12:00:00
2224,861f1d497ffffff_2016-12-31 18:00:00,6.0,861f1d497ffffff,2016-12-31 18:00:00
2242,861f1d497ffffff_2017-01-01 00:00:00,8.0,861f1d497ffffff,2017-01-01 00:00:00
2260,861f1d497ffffff_2017-01-01 06:00:00,2.0,861f1d497ffffff,2017-01-01 06:00:00
2278,861f1d497ffffff_2017-01-01 12:00:00,12.0,861f1d497ffffff,2017-01-01 12:00:00
2296,861f1d497ffffff_2017-01-01 18:00:00,1.0,861f1d497ffffff,2017-01-01 18:00:00
2314,861f1d497ffffff_2017-01-02 00:00:00,1.0,861f1d497ffffff,2017-01-02 00:00:00
2332,861f1d497ffffff_2017-01-02 06:00:00,5.0,861f1d497ffffff,2017-01-02 06:00:00
2350,861f1d497ffffff_2017-01-02 12:00:00,13.0,861f1d497ffffff,2017-01-02 12:00:00
2368,861f1d497ffffff_2017-01-02 18:00:00,6.0,861f1d497ffffff,2017-01-02 18:00:00
2386,861f1d497ffffff_2017-01-03 00:00:00,6.0,861f1d497ffffff,2017-01-03 00:00:00
2404,861f1d497ffffff_2017-01-03 06:00:00,9.0,861f1d497ffffff,2017-01-03 06:00:00
2422,861f1d497ffffff_2017-01-03 12:00:00,7.0,861f1d497ffffff,2017-01-03 12:00:00
2440,861f1d497ffffff_2017-01-03 18:00:00,5.0,861f1d497ffffff,2017-01-03 18:00:00
2458,861f1d497ffffff_2017-01-04 00:00:00,2.0,861f1d497ffffff,2017-01-04 00:00:00
2476,861f1d497ffffff_2017-01-04 06:00:00,4.0,861f1d497ffffff,2017-01-04 06:00:00
2494,861f1d497ffffff_2017-01-04 12:00:00,9.0,861f1d497ffffff,2017-01-04 12:00:00
2512,861f1d497ffffff_2017-01-04 18:00:00,3.0,861f1d497ffffff,2017-01-04 18:00:00
2530,861f1d497ffffff_2017-01-05 00:00:00,1.0,861f1d497ffffff,2017-01-05 00:00:00
2548,861f1d497ffffff_2017-01-05 06:00:00,6.0,861f1d497ffffff,2017-01-05 06:00:00
2566,861f1d497ffffff_2017-01-05 12:00:00,5.0,861f1d497ffffff,2017-01-05 12:00:00
2584,861f1d497ffffff_2017-01-05 18:00:00,5.0,861f1d497ffffff,2017-01-05 18:00:00
2602,861f1d497ffffff_2017-01-06 00:00:00,4.0,861f1d497ffffff,2017-01-06 00:00:00
2620,861f1d497ffffff_2017-01-06 06:00:00,6.0,861f1d497ffffff,2017-01-06 06:00:00
2638,861f1d497ffffff_2017-01-06 12:00:00,9.0,861f1d497ffffff,2017-01-06 12:00:00
2656,861f1d497ffffff_2017-01-06 18:00:00,6.0,861f1d497ffffff,2017-01-06 18:00:00
2674,861f1d497ffffff_2017-01-07 00:00:00,1.0,861f1d497ffffff,2017-01-07 00:00:00
2692,861f1d497ffffff_2017-01-07 06:00:00,7.0,861f1d497ffffff,2017-01-07 06:00:00
2710,861f1d497ffffff_2017-01-07 12:00:00,14.0,861f1d497ffffff,2017-01-07 12:00:00
2728,861f1d497ffffff_2017-01-07 18:00:00,3.0,861f1d497ffffff,2017-01-07 18:00:00
2746,861f1d497ffffff_2017-01-08 00:00:00,0.0,861f1d497ffffff,2017-01-08 00:00:00
2764,861f1d497ffffff_2017-01-08 06:00:00,7.0,861f1d497ffffff,2017-01-08 06:00:00
2782,861f1d497ffffff_2017-01-08 12:00:00,10.0,861f1d497ffffff,2017-01-08 12:00:00
2800,861f1d497ffffff_2017-01-08 18:00:00,3.0,861f1d497ffffff,2017-01-08 18:00:00
2818,861f1d497ffffff_2017-01-09 00:00:00,7.0,861f1d497ffffff,2017-01-09 00:00:00
2836,861f1d497ffffff_2017-01-09 06:00:00,2.0,861f1d497ffffff,2017-01-09 06:00:00
2854,861f1d497ffffff_2017-01-09 12:00:00,3.0,861f1d497ffffff,2017-01-09 12:00:00
2872,861f1d497ffffff_2017-01-09 18:00:00,6.0,861f1d497ffffff,2017-01-09 18:00:00
2890,861f1d497ffffff_2017-01-10 00:00:00,1.0,861f1d497ffffff,2017-01-10 00:00:00
2908,861f1d497ffffff_2017-01-10 06:00:00,9.0,861f1d497ffffff,2017-01-10 06:00:00
2926,861f1d497ffffff_2017-01-10 12:00:00,7.0,861f1d497ffffff,2017-01-10 12:00:00
2944,861f1d497ffffff_2017-01-10 18:00:00,6.0,861f1d497ffffff,2017-01-10 18:00:00
2962,861f1d497ffffff_2017-01-11 00:00:00,2.0,861f1d497ffffff,2017-01-11 00:00:00
2980,861f1d497ffffff_2017-01-11 06:00:00,10.0,861f1d497ffffff,2017-01-11 06:00:00
2998,861f1d497ffffff_2017-01-11 12:00:00,2.0,861f1d497ffffff,2017-01-11 12:00:00
3016,861f1d497ffffff_2017-01-11 18:00:00,4.0,861f1d497ffffff,2017-01-11 18:00:00
3034,861f1d497ffffff_2017-01-12 00:00:00,1.0,861f1d497ffffff,2017-01-12 00:00:00
3052,861f1d497ffffff_2017-01-12 06:00:00,4.0,861f1d497ffffff,2017-01-12 06:00:00
3070,861f1d497ffffff_2017-01-12 12:00:00,6.0,861f1d497ffffff,2017-01-12 12:00:00
3088,861f1d497ffffff_2017-01-12 18:00:00,6.0,861f1d497ffffff,2017-01-12 18:00:00
3106,861f1d497ffffff_2017-01-13 00:00:00,4.0,861f1d497ffffff,2017-01-13 00:00:00
3124,861f1d497ffffff_2017-01-13 06:00:00,7.0,861f1d497ffffff,2017-01-13 06:00:00
3142,861f1d497ffffff_2017-01-13 12:00:00,8.0,861f1d497ffffff,2017-01-13 12:00:00
3160,861f1d497ffffff_2017-01-13 18:00:00,11.0,861f1d497ffffff,2017-01-13 18:00:00
3178,861f1d497ffffff_2017-01-14 00:00:00,3.0,861f1d497ffffff,2017-01-14 00:00:00
3196,861f1d497ffffff_2017-01-14 06:00:00,7.0,861f1d497ffffff,2017-01-14 06:00:00
3214,861f1d497ffffff_2017-01-14 12:00:00,12.0,861f1d497ffffff,2017-01-14 12:00:00
3232,861f1d497ffffff_2017-01-14 18:00:00,8.0,861f1d497ffffff,2017-01-14 18:00:00
3250,861f1d497ffffff_2017-01-15 00:00:00,4.0,861f1d497ffffff,2017-01-15 00:00:00
3268,861f1d497ffffff_2017-01-15 06:00:00,1.0,861f1d497ffffff,2017-01-15 06:00:00
3286,861f1d497ffffff_2017-01-15 12:00:00,12.0,861f1d497ffffff,2017-01-15 12:00:00
3304,861f1d497ffffff_2017-01-15 18:00:00,1.0,861f1d497ffffff,2017-01-15 18:00:00
3322,861f1d497ffffff_2017-01-16 00:00:00,2.0,861f1d497ffffff,2017-01-16 00:00:00
3340,861f1d497ffffff_2017-01-16 06:00:00,3.0,861f1d497ffffff,2017-01-16 06:00:00
3358,861f1d497ffffff_2017-01-16 12:00:00,7.0,861f1d497ffffff,2017-01-16 12:00:00
3376,861f1d497ffffff_2017-01-16 18:00:00,5.0,861f1d497ffffff,2017-01-16 18:00:00
3394,861f1d497ffffff_2017-01-17 00:00:00,4.0,861f1d497ffffff,2017-01-17 00:00:00
3412,861f1d497ffffff_2017-01-17 06:00:00,0.0,861f1d497ffffff,2017-01-17 06:00:00
3430,861f1d497ffffff_2017-01-17 12:00:00,5.0,861f1d497ffffff,2017-01-17 12:00:00
3448,861f1d497ffffff_2017-01-17 18:00:00,8.0,861f1d497ffffff,2017-01-17 18:00:00
3466,861f1d497ffffff_2017-01-18 00:00:00,5.0,861f1d497ffffff,2017-01-18 00:00:00
3484,861f1d497ffffff_2017-01-18 06:00:00,13.0,861f1d497ffffff,2017-01-18 06:00:00
3502,861f1d497ffffff_2017-01-18 12:00:00,6.0,861f1d497ffffff,2017-01-18 12:00:00
3520,861f1d497ffffff_2017-01-18 18:00:00,3.0,861f1d497ffffff,2017-01-18 18:00:00
3538,861f1d497ffffff_2017-01-19 00:00:00,2.0,861f1d497ffffff,2017-01-19 00:00:00
3556,861f1d497ffffff_2017-01-19 06:00:00,6.0,861f1d497ffffff,2017-01-19 06:00:00
3574,861f1d497ffffff_2017-01-19 12:00:00,9.0,861f1d497ffffff,2017-01-19 12:00:00
3592,861f1d497ffffff_2017-01-19 18:00:00,5.0,861f1d497ffffff,2017-01-19 18:00:00
3610,861f1d497ffffff_2017-01-20 00:00:00,2.0,861f1d497ffffff,2017-01-20 00:00:00
3628,861f1d497ffffff_2017-01-20 06:00:00,4.0,861f1d497ffffff,2017-01-20 06:00:00
3646,861f1d497ffffff_2017-01-20 12:00:00,9.0,861f1d497ffffff,2017-01-20 12:00:00
3664,861f1d497ffffff_2017-01-20 18:00:00,9.0,861f1d497ffffff,2017-01-20 18:00:00
3682,861f1d497ffffff_2017-01-21 00:00:00,4.0,861f1d497ffffff,2017-01-21 00:00:00
3700,861f1d497ffffff_2017-01-21 06:00:00,11.0,861f1d497ffffff,2017-01-21 06:00:00
3718,861f1d497ffffff_2017-01-21 12:00:00,12.0,861f1d497ffffff,2017-01-21 12:00:00
3736,861f1d497ffffff_2017-01-21 18:00:00,2.0,861f1d497ffffff,2017-01-21 18:00:00
3754,861f1d497ffffff_2017-01-22 00:00:00,6.0,861f1d497ffffff,2017-01-22 00:00:00
3772,861f1d497ffffff_2017-01-22 06:00:00,4.0,861f1d497ffffff,2017-01-22 06:00:00
3790,861f1d497ffffff_2017-01-22 12:00:00,18.0,861f1d497ffffff,2017-01-22 12:00:00
3808,861f1d497ffffff_2017-01-22 18:00:00,5.0,861f1d497ffffff,2017-01-22 18:00:00
3826,861f1d497ffffff_2017-01-23 00:00:00,2.0,861f1d497ffffff,2017-01-23 00:00:00
3844,861f1d497ffffff_2017-01-23 06:00:00,1.0,861f1d497ffffff,2017-01-23 06:00:00
3862,861f1d497ffffff_2017-01-23 12:00:00,10.0,861f1d497ffffff,2017-01-23 12:00:00
3880,861f1d497ffffff_2017-01-23 18:00:00,5.0,861f1d497ffffff,2017-01-23 18:00:00
3898,861f1d497ffffff_2017-01-24 00:00:00,5.0,861f1d497ffffff,2017-01-24 00:00:00
3916,861f1d497ffffff_2017-01-24 06:00:00,5.0,861f1d497ffffff,2017-01-24 06:00:00
3934,861f1d497ffffff_2017-01-24 12:00:00,8.0,861f1d497ffffff,2017-01-24 12:00:00
3952,861f1d497ffffff_2017-01-24 18:00:00,6.0,861f1d497ffffff,2017-01-24 18:00:00
3970,861f1d497ffffff_2017-01-25 00:00:00,4.0,861f1d497ffffff,2017-01-25 00:00:00
3988,861f1d497ffffff_2017-01-25 06:00:00,9.0,861f1d497ffffff,2017-01-25 06:00:00
4006,861f1d497ffffff_2017-01-25 12:00:00,9.0,861f1d497ffffff,2017-01-25 12:00:00
4024,861f1d497ffffff_2017-01-25 18:00:00,13.0,861f1d497ffffff,2017-01-25 18:00:00
4042,861f1d497ffffff_2017-01-26 00:00:00,2.0,861f1d497ffffff,2017-01-26 00:00:00
4060,861f1d497ffffff_2017-01-26 06:00:00,7.0,861f1d497ffffff,2017-01-26 06:00:00
4078,861f1d497ffffff_2017-01-26 12:00:00,6.0,861f1d497ffffff,2017-01-26 12:00:00
4096,861f1d497ffffff_2017-01-26 18:00:00,9.0,861f1d497ffffff,2017-01-26 18:00:00
4114,861f1d497ffffff_2017-01-27 00:00:00,1.0,861f1d497ffffff,2017-01-27 00:00:00
4132,861f1d497ffffff_2017-01-27 06:00:00,4.0,861f1d497ffffff,2017-01-27 06:00:00
4150,861f1d497ffffff_2017-01-27 12:00:00,7.0,861f1d497ffffff,2017-01-27 12:00:00
4168,861f1d497ffffff_2017-01-27 18:00:00,11.0,861f1d497ffffff,2017-01-27 18:00:00
4186,861f1d497ffffff_2017-01-28 00:00:00,3.0,861f1d497ffffff,2017-01-28 00:00:00
4204,861f1d497ffffff_2017-01-28 06:00:00,7.0,861f1d497ffffff,2017-01-28 06:00:00
4222,861f1d497ffffff_2017-01-28 12:00:00,12.0,861f1d497ffffff,2017-01-28 12:00:00
4240,861f1d497ffffff_2017-01-28 18:00:00,7.0,861f1d497ffffff,2017-01-28 18:00:00
4258,861f1d497ffffff_2017-01-29 00:00:00,3.0,861f1d497ffffff,2017-01-29 00:00:00
4276,861f1d497ffffff_2017-01-29 06:00:00,2.0,861f1d497ffffff,2017-01-29 06:00:00
4294,861f1d497ffffff_2017-01-29 12:00:00,4.0,861f1d497ffffff,2017-01-29 12:00:00
4312,861f1d497ffffff_2017-01-29 18:00:00,4.0,861f1d497ffffff,2017-01-29 18:00:00
4330,861f1d497ffffff_2017-01-30 00:00:00,5.0,861f1d497ffffff,2017-01-30 00:00:00
4348,861f1d497ffffff_2017-01-30 06:00:00,3.0,861f1d497ffffff,2017-01-30 06:00:00
4366,861f1d497ffffff_2017-01-30 12:00:00,6.0,861f1d497ffffff,2017-01-30 12:00:00
4384,861f1d497ffffff_2017-01-30 18:00:00,5.0,861f1d497ffffff,2017-01-30 18:00:00
4402,861f1d497ffffff_2017-01-31 00:00:00,2.0,861f1d497ffffff,2017-01-31 00:00:00
4420,861f1d497ffffff_2017-01-31 06:00:00,4.0,861f1d497ffffff,2017-01-31 06:00:00
4438,861f1d497ffffff_2017-01-31 12:00:00,7.0,861f1d497ffffff,2017-01-31 12:00:00
4456,861f1d497ffffff_2017-01-31 18:00:00,4.0,861f1d497ffffff,2017-01-31 18:00:00
4474,861f1d497ffffff_2017-02-01 00:00:00,3.0,861f1d497ffffff,2017-02-01 00:00:00
4492,861f1d497ffffff_2017-02-01 06:00:00,5.0,861f1d497ffffff,2017-02-01 06:00:00
4510,861f1d497ffffff_2017-02-01 12:00:00,6.0,861f1d497ffffff,2017-02-01 12:00:00
4528,861f1d497ffffff_2017-02-01 18:00:00,8.0,861f1d497ffffff,2017-02-01 18:00:00
4546,861f1d497ffffff_2017-02-02 00:00:00,1.0,861f1d497ffffff,2017-02-02 00:00:00
4564,861f1d497ffffff_2017-02-02 06:00:00,7.0,861f1d497ffffff,2017-02-02 06:00:00
4582,861f1d497ffffff_2017-02-02 12:00:00,2.0,861f1d497ffffff,2017-02-02 12:00:00
4600,861f1d497ffffff_2017-02-02 18:00:00,6.0,861f1d497ffffff,2017-02-02 18:00:00
4618,861f1d497ffffff_2017-02-03 00:00:00,1.0,861f1d497ffffff,2017-02-03 00:00:00
4636,861f1d497ffffff_2017-02-03 06:00:00,6.0,861f1d497ffffff,2017-02-03 06:00:00
4654,861f1d497ffffff_2017-02-03 12:00:00,5.0,861f1d497ffffff,2017-02-03 12:00:00
4672,861f1d497ffffff_2017-02-03 18:00:00,9.0,861f1d497ffffff,2017-02-03 18:00:00
4690,861f1d497ffffff_2017-02-04 00:00:00,3.0,861f1d497ffffff,2017-02-04 00:00:00
4708,861f1d497ffffff_2017-02-04 06:00:00,6.0,861f1d497ffffff,2017-02-04 06:00:00
4726,861f1d497ffffff_2017-02-04 12:00:00,13.0,861f1d497ffffff,2017-02-04 12:00:00
4744,861f1d497ffffff_2017-02-04 18:00:00,13.0,861f1d497ffffff,2017-02-04 18:00:00
4762,861f1d497ffffff_2017-02-05 00:00:00,0.0,861f1d497ffffff,2017-02-05 00:00:00
4780,861f1d497ffffff_2017-02-05 06:00:00,5.0,861f1d497ffffff,2017-02-05 06:00:00
4798,861f1d497ffffff_2017-02-05 12:00:00,13.0,861f1d497ffffff,2017-02-05 12:00:00
4816,861f1d497ffffff_2017-02-05 18:00:00,5.0,861f1d497ffffff,2017-02-05 18:00:00
4834,861f1d497ffffff_2017-02-06 00:00:00,0.0,861f1d497ffffff,2017-02-06 00:00:00
4852,861f1d497ffffff_2017-02-06 06:00:00,6.0,861f1d497ffffff,2017-02-06 06:00:00
4870,861f1d497ffffff_2017-02-06 12:00:00,4.0,861f1d497ffffff,2017-02-06 12:00:00
4888,861f1d497ffffff_2017-02-06 18:00:00,4.0,861f1d497ffffff,2017-02-06 18:00:00
4906,861f1d497ffffff_2017-02-07 00:00:00,2.0,861f1d497ffffff,2017-02-07 00:00:00
4924,861f1d497ffffff_2017-02-07 06:00:00,5.0,861f1d497ffffff,2017-02-07 06:00:00
4942,861f1d497ffffff_2017-02-07 12:00:00,2.0,861f1d497ffffff,2017-02-07 12:00:00
4960,861f1d497ffffff_2017-02-07 18:00:00,13.0,861f1d497ffffff,2017-02-07 18:00:00
4978,861f1d497ffffff_2017-02-08 00:00:00,1.0,861f1d497ffffff,2017-02-08 00:00:00
4996,861f1d497ffffff_2017-02-08 06:00:00,9.0,861f1d497ffffff,2017-02-08 06:00:00
5014,861f1d497ffffff_2017-02-08 12:00:00,9.0,861f1d497ffffff,2017-02-08 12:00:00
5032,861f1d497ffffff_2017-02-08 18:00:00,7.0,861f1d497ffffff,2017-02-08 18:00:00
5050,861f1d497ffffff_2017-02-09 00:00:00,1.0,861f1d497ffffff,2017-02-09 00:00:00
5068,861f1d497ffffff_2017-02-09 06:00:00,6.0,861f1d497ffffff,2017-02-09 06:00:00
5086,861f1d497ffffff_2017-02-09 12:00:00,4.0,861f1d497ffffff,2017-02-09 12:00:00
5104,861f1d497ffffff_2017-02-09 18:00:00,6.0,861f1d497ffffff,2017-02-09 18:00:00
5122,861f1d497ffffff_2017-02-10 00:00:00,0.0,861f1d497ffffff,2017-02-10 00:00:00
5140,861f1d497ffffff_2017-02-10 06:00:00,7.0,861f1d497ffffff,2017-02-10 06:00:00
5158,861f1d497ffffff_2017-02-10 12:00:00,8.0,861f1d497ffffff,2017-02-10 12:00:00
5176,861f1d497ffffff_2017-02-10 18:00:00,5.0,861f1d497ffffff,2017-02-10 18:00:00
5194,861f1d497ffffff_2017-02-11 00:00:00,2.0,861f1d497ffffff,2017-02-11 00:00:00
5212,861f1d497ffffff_2017-02-11 06:00:00,3.0,861f1d497ffffff,2017-02-11 06:00:00
5230,861f1d497ffffff_2017-02-11 12:00:00,7.0,861f1d497ffffff,2017-02-11 12:00:00
5248,861f1d497ffffff_2017-02-11 18:00:00,5.0,861f1d497ffffff,2017-02-11 18:00:00
5266,861f1d497ffffff_2017-02-12 00:00:00,0.0,861f1d497ffffff,2017-02-12 00:00:00
5284,861f1d497ffffff_2017-02-12 06:00:00,4.0,861f1d497ffffff,2017-02-12 06:00:00
5302,861f1d497ffffff_2017-02-12 12:00:00,9.0,861f1d497ffffff,2017-02-12 12:00:00
5320,861f1d497ffffff_2017-02-12 18:00:00,3.0,861f1d497ffffff,2017-02-12 18:00:00
5338,861f1d497ffffff_2017-02-13 00:00:00,2.0,861f1d497ffffff,2017-02-13 00:00:00
5356,861f1d497ffffff_2017-02-13 06:00:00,3.0,861f1d497ffffff,2017-02-13 06:00:00
5374,861f1d497ffffff_2017-02-13 12:00:00,2.0,861f1d497ffffff,2017-02-13 12:00:00
5392,861f1d497ffffff_2017-02-13 18:00:00,3.0,861f1d497ffffff,2017-02-13 18:00:00
5410,861f1d497ffffff_2017-02-14 00:00:00,2.0,861f1d497ffffff,2017-02-14 00:00:00
5428,861f1d497ffffff_2017-02-14 06:00:00,4.0,861f1d497ffffff,2017-02-14 06:00:00
5446,861f1d497ffffff_2017-02-14 12:00:00,5.0,861f1d497ffffff,2017-02-14 12:00:00
5464,861f1d497ffffff_2017-02-14 18:00:00,7.0,861f1d497ffffff,2017-02-14 18:00:00
5482,861f1d497ffffff_2017-02-15 00:00:00,3.0,861f1d497ffffff,2017-02-15 00:00:00
5500,861f1d497ffffff_2017-02-15 06:00:00,9.0,861f1d497ffffff,2017-02-15 06:00:00
5518,861f1d497ffffff_2017-02-15 12:00:00,3.0,861f1d497ffffff,2017-02-15 12:00:00
5536,861f1d497ffffff_2017-02-15 18:00:00,4.0,861f1d497ffffff,2017-02-15 18:00:00
5554,861f1d497ffffff_2017-02-16 00:00:00,6.0,861f1d497ffffff,2017-02-16 00:00:00
