,h_orgin,h_orgin_centroid,h_destination,h_destination_centroid,neighbors,hexes_distance_noh,shortest_path_distance_km
188,861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),True,1,7.840451999999999
189,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,5,28.710651000000002
190,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,2,17.677730999999998
191,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,3,20.022441
192,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,2,14.795334000000008
193,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,3,19.699801000000004
194,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,4,24.379502999999996
195,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,4,29.22426799999999
196,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,0,0.0
197,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,2,16.740059999999993
198,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,2,13.963435000000002
199,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,5,29.387689999999985
200,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,5,30.42185899999999
201,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,4,27.015892999999995
202,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,4,24.156302000000018
203,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,7,41.532201
204,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),True,1,7.291727000000001
205,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,6,38.639291999999976
206,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),True,1,6.503663999999999
207,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,2,12.390492
208,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,3,20.551475999999997
209,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,6,34.862335
210,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,4,26.48486999999998
211,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),True,1,11.882535000000003
212,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,3,18.754809999999996
213,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,22.474102
214,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,4,23.944322000000007
215,861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,4,26.363901999999985
216,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,3,18.349097999999994
217,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,4,27.82217899999999
218,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),True,1,6.34264
219,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,3,18.637855000000002
220,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,2,13.597700999999997
221,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,4,24.152608999999998
222,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,5,32.37628500000001
223,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,2,16.904206999999992
224,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,0,0.0
225,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,2,13.469421
226,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,5,31.109149999999993
227,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,5,29.131026
228,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,4,23.530549999999995
229,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,3,18.114236000000005
230,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,7,42.507597000000004
231,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,2,13.807010000000002
232,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,6,39.61468799999998
233,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),True,1,12.321246999999998
234,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),True,1,6.707918000000001
235,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,3,17.910708
236,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,6,35.767161
237,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,2,11.573277999999997
238,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,3,21.806878999999984
239,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,3,20.639852000000005
240,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,4,26.624668000000007
241,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,2,16.791588999999995
242,861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,4,28.248943999999995
243,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,3,20.520380999999997
244,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,3,18.226345000000002
245,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,2,12.144378999999999
246,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),True,1,7.062850999999998
247,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),True,1,8.591975000000001
248,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,2,11.713107000000003
249,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,19.158967000000008
250,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,2,13.912681000000003
251,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,2,13.561360999999998
252,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,0,0.0
253,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,3,17.803310999999997
254,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,3,17.664992
255,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,2,13.647385999999997
256,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,2,11.994836999999995
257,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,5,29.305774000000007
258,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),True,1,6.760767999999998
259,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,4,26.41286499999999
260,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,2,12.131692999999999
261,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),True,1,7.1095929999999985
262,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),True,1,7.182969000000001
263,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,4,22.63590800000002
264,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,3,21.117248999999997
265,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,2,13.137335000000004
266,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),True,1,7.170431000000001
267,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,2,13.407350000000006
268,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,2,14.955970999999995
269,861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,2,14.779523000000005
270,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,5,31.215073000000007
271,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,4,29.376786999999997
272,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,4,28.44703400000001
273,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,3,17.92552099999999
274,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,3,20.795028000000002
275,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),True,1,7.1735489999999995
276,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,2,11.564155999999997
277,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,5,29.319183999999975
278,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,5,31.161928000000014
279,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,3,17.766727999999997
280,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,0,0.0
281,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),True,1,9.158814999999997
282,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,2,15.010317
283,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,3,19.903313999999995
284,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,2,16.659984999999995
285,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,4,22.167271
286,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),True,1,12.335714999999999
287,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,5,28.382931999999997
288,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,4,24.721975999999994
289,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,2,15.147027999999999
290,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),True,1,10.314514
291,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,5,37.41990400000002
292,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,4,24.894028
293,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,2,10.858558999999996
294,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,2,13.731099
295,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,4,26.458261000000004
296,861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),True,1,6.990715
297,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,4,26.98191300000002
298,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,5,31.59667999999999
299,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,4,26.29291600000001
300,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,3,20.433185999999992
301,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,3,17.638765000000003
302,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),True,1,7.858943
303,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,19.934992999999988
304,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,5,29.943875999999978
305,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,5,29.194444000000004
306,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,3,17.092519000000003
307,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),True,1,8.370837
308,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,0,0.0
309,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),True,1,7.992514000000003
310,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,2,14.923917
311,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,2,16.649555999999997
312,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,4,22.791963000000003
313,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,2,16.046048
314,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,5,28.39785600000001
315,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,4,23.324628000000004
316,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,2,11.932491999999998
317,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),True,1,9.117126999999996
318,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,4,35.265786000000006
319,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,4,27.304649000000012
320,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,2,13.902691999999998
321,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,18.326535
322,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,3,22.225101000000006
323,861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,2,13.881315999999998
324,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,3,19.470526999999993
325,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,5,29.988388
326,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,3,20.636103
327,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,3,18.824894
328,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,2,11.981951999999998
329,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),True,1,8.523602999999998
330,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,25.082524999999993
331,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,4,26.935327999999977
332,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,4,23.537630999999998
333,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,2,13.597601999999995
334,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,2,14.459305999999993
335,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),True,1,8.001318000000001
336,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,0,0.0
337,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),True,1,7.451063000000001
338,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,3,23.167075999999998
339,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,3,19.783415
340,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,3,22.134516999999992
341,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,4,25.154339999999987
342,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,3,18.323233999999996
343,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),True,1,7.087863
344,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,2,15.634646999999998
345,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,3,29.608972999999988
346,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,4,25.554541000000004
347,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,2,13.501438000000002
348,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,21.246135000000002
349,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,2,15.081086999999998
350,861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,2,19.190811000000004
351,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,2,12.216604000000004
352,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,5,29.366065000000003
353,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,2,15.454528999999996
354,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,3,18.202571000000002
355,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),True,1,6.8003779999999985
356,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,2,12.8915
357,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,4,27.937438999999987
358,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,4,24.24179399999999
359,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,3,18.356057
360,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,2,11.884621
361,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,3,19.848041
362,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,2,14.802941000000002
363,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),True,1,7.468953000000003
364,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,0,0.0
365,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,4,29.905376999999998
366,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,3,17.697531
367,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,4,28.35357899999999
368,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,3,21.238244999999996
369,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,2,13.441205999999996
370,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),True,1,7.029021000000001
371,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,3,22.37294800000001
372,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,2,24.42739899999999
373,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,4,24.242591999999988
374,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,2,15.537425999999995
375,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,23.188064999999987
