Hex,timestamp,Total_rentals,Own_rentals_post_reloc,Own_rentals_base_pre_reloc,Own_rentals_delta,Lost_market_demand_pre,Lost_market_demand_post,Own_rentals_cum_delta,Own_relocs_cum_delta
861f1d48fffffff,2017-03-19T06:00:00.0,823,382,382,0,0,0,309,35
861f1d4d7ffffff,2017-03-19T06:00:00.0,712,286,272,14,0,0,250,58
861f1d49fffffff,2017-03-19T06:00:00.0,478,229,220,9,0,0,133,-68
861f18b27ffffff,2017-03-19T06:00:00.0,465,211,205,6,0,0,108,-82
861f1d4f7ffffff,2017-03-19T06:00:00.0,312,146,125,21,0,0,154,125
861f1d487ffffff,2017-03-19T06:00:00.0,189,86,82,4,0,0,63,-3
861f1d4afffffff,2017-03-19T06:00:00.0,136,76,75,1,0,0,13,-62
861f18b37ffffff,2017-03-19T06:00:00.0,96,47,43,4,0,0,20,-22
861f18b2fffffff,2017-03-19T06:00:00.0,52,31,29,2,0,0,12,-10
861f1886fffffff,2017-03-19T06:00:00.0,41,0,0,0,0,0,72,62
861f1d4b7ffffff,2017-03-19T06:00:00.0,40,40,40,0,0,0,14,-42
861f18b0fffffff,2017-03-19T06:00:00.0,34,11,13,-2,0,0,11,-11
861f1d4dfffffff,2017-03-19T06:00:00.0,19,0,2,-2,0,0,23,20
861f1d48fffffff,2017-03-19T12:00:00.0,1733,785,770,15,0,0,324,35
861f1d4d7ffffff,2017-03-19T12:00:00.0,1400,540,524,16,0,0,266,58
861f1d49fffffff,2017-03-19T12:00:00.0,869,394,396,-2,0,0,131,-88
861f18b27ffffff,2017-03-19T12:00:00.0,895,368,363,5,0,0,113,-85
861f1d4f7ffffff,2017-03-19T12:00:00.0,446,179,163,16,0,0,170,132
861f1d487ffffff,2017-03-19T12:00:00.0,306,141,141,0,0,0,63,-13
861f1d4afffffff,2017-03-19T12:00:00.0,198,119,117,2,0,0,15,-69
861f18b37ffffff,2017-03-19T12:00:00.0,142,57,57,0,0,0,20,-25
861f18b2fffffff,2017-03-19T12:00:00.0,80,36,39,-3,0,0,9,-19
861f1886fffffff,2017-03-19T12:00:00.0,72,9,2,7,0,0,79,82
861f1d4b7ffffff,2017-03-19T12:00:00.0,64,64,64,0,0,0,14,-32
861f18b0fffffff,2017-03-19T12:00:00.0,56,25,18,7,0,0,18,5
861f1d4dfffffff,2017-03-19T12:00:00.0,34,0,3,-3,0,0,20,19
861f1d48fffffff,2017-03-19T18:00:00.0,883,418,398,20,0,0,344,58
861f1d4d7ffffff,2017-03-19T18:00:00.0,818,321,310,11,0,0,277,58
861f1d49fffffff,2017-03-19T18:00:00.0,516,270,257,13,0,0,144,-78
861f18b27ffffff,2017-03-19T18:00:00.0,591,286,269,17,0,0,130,-70
861f1d4f7ffffff,2017-03-19T18:00:00.0,305,107,106,1,0,0,171,109
861f1d487ffffff,2017-03-19T18:00:00.0,155,81,79,2,0,0,65,-13
861f1d4afffffff,2017-03-19T18:00:00.0,120,65,66,-1,0,0,14,-69
861f18b37ffffff,2017-03-19T18:00:00.0,83,37,38,-1,0,0,19,-35
861f18b2fffffff,2017-03-19T18:00:00.0,63,37,37,0,0,0,9,-24
861f1886fffffff,2017-03-19T18:00:00.0,27,1,0,1,0,0,80,72
861f1d4b7ffffff,2017-03-19T18:00:00.0,26,26,25,1,0,0,15,-32
861f18b0fffffff,2017-03-19T18:00:00.0,14,5,4,1,0,0,19,5
861f1d4dfffffff,2017-03-19T18:00:00.0,17,0,0,0,0,0,20,19
