Hex,timestamp,Total_rentals,Own_rentals_post_reloc,Own_rentals_base_pre_reloc,Own_rentals_delta,Lost_market_demand_pre,Lost_market_demand_post,Own_rentals_cum_delta,Own_relocs_cum_delta
861f1d4d7ffffff,2017-03-19T06:00:00.0,712,282,272,10,0,0,141,5
861f1d49fffffff,2017-03-19T06:00:00.0,478,226,220,6,0,0,93,-23
861f18b27ffffff,2017-03-19T06:00:00.0,465,210,205,5,0,0,91,-10
861f1d4f7ffffff,2017-03-19T06:00:00.0,312,133,125,8,0,0,72,31
861f1d487ffffff,2017-03-19T06:00:00.0,189,85,82,3,0,0,63,42
861f1d4afffffff,2017-03-19T06:00:00.0,136,75,75,0,0,0,12,-35
861f18b37ffffff,2017-03-19T06:00:00.0,96,43,43,0,0,0,8,-22
861f18b2fffffff,2017-03-19T06:00:00.0,52,29,29,0,0,0,4,-16
861f1886fffffff,2017-03-19T06:00:00.0,41,1,0,1,0,0,47,45
861f1d4b7ffffff,2017-03-19T06:00:00.0,40,40,40,0,0,0,2,-42
861f18b0fffffff,2017-03-19T06:00:00.0,34,13,13,0,0,0,9,7
861f1d4dfffffff,2017-03-19T06:00:00.0,19,2,2,0,0,0,15,14
861f1d48fffffff,2017-03-19T12:00:00.0,1733,781,770,11,0,0,198,4
861f1d4d7ffffff,2017-03-19T12:00:00.0,1400,534,524,10,0,0,151,5
861f1d49fffffff,2017-03-19T12:00:00.0,869,399,396,3,0,0,96,-31
861f18b27ffffff,2017-03-19T12:00:00.0,895,369,363,6,0,0,97,-10
861f1d4f7ffffff,2017-03-19T12:00:00.0,446,174,163,11,0,0,83,44
861f1d487ffffff,2017-03-19T12:00:00.0,306,139,141,-2,0,0,61,32
861f1d4afffffff,2017-03-19T12:00:00.0,198,115,117,-2,0,0,10,-48
861f18b37ffffff,2017-03-19T12:00:00.0,142,58,57,1,0,0,9,-22
861f18b2fffffff,2017-03-19T12:00:00.0,80,40,39,1,0,0,5,-17
861f1886fffffff,2017-03-19T12:00:00.0,72,6,2,4,0,0,51,53
861f1d4b7ffffff,2017-03-19T12:00:00.0,64,64,64,0,0,0,2,-32
861f18b0fffffff,2017-03-19T12:00:00.0,56,20,18,2,0,0,11,8
861f1d4dfffffff,2017-03-19T12:00:00.0,34,3,3,0,0,0,15,14
861f1d48fffffff,2017-03-19T18:00:00.0,883,407,398,9,0,0,207,4
861f1d4d7ffffff,2017-03-19T18:00:00.0,818,319,310,9,0,0,160,5
861f1d49fffffff,2017-03-19T18:00:00.0,516,262,257,5,0,0,101,-31
861f18b27ffffff,2017-03-19T18:00:00.0,591,275,269,6,0,0,103,-10
861f1d4f7ffffff,2017-03-19T18:00:00.0,305,110,106,4,0,0,87,44
861f1d487ffffff,2017-03-19T18:00:00.0,155,79,79,0,0,0,61,32
861f1d4afffffff,2017-03-19T18:00:00.0,120,66,66,0,0,0,10,-48
861f18b37ffffff,2017-03-19T18:00:00.0,83,39,38,1,0,0,10,-22
861f18b2fffffff,2017-03-19T18:00:00.0,63,38,37,1,0,0,6,-17
861f1886fffffff,2017-03-19T18:00:00.0,27,1,0,1,0,0,52,53
861f1d4b7ffffff,2017-03-19T18:00:00.0,26,25,25,0,0,0,2,-32
861f18b0fffffff,2017-03-19T18:00:00.0,14,4,4,0,0,0,11,8
861f1d4dfffffff,2017-03-19T18:00:00.0,17,0,0,0,0,0,15,14
