Hex,timestamp,Total_revenue,Own_revenue_post_reloc,Own_rental_cost_post_reloc,Own_revenue_base_pre_reloc,Own_rental_cost_base_pre_reloc,Comp_rental_cost_base_pre_reloc,Own_revenue_delta,Own_rental_cost_delta
861f1d49fffffff,2017-03-14T19:00:00.0,1901.82,964.9,168.86,950.91,166.41,166.41,13.990000000000009,2.450000000000017
861f18b27ffffff,2017-03-14T19:00:00.0,1754.47,841.58,147.28,827.31,144.78,162.25,14.270000000000095,2.5
861f1d4f7ffffff,2017-03-14T19:00:00.0,1054.56,414.91,72.61,397.62,69.58,114.97,17.29000000000002,3.030000000000001
861f1d487ffffff,2017-03-14T19:00:00.0,383.28,178.86,31.3,191.64,33.54,33.54,-12.779999999999973,-2.2399999999999984
861f1d4afffffff,2017-03-14T19:00:00.0,534.91,305.66,53.49,305.66,53.49,40.12,0.0,0.0
861f18b37ffffff,2017-03-14T19:00:00.0,469.6,281.76,49.31,300.54,52.6,29.58,-18.78000000000003,-3.289999999999999
861f18b2fffffff,2017-03-14T19:00:00.0,280.02,186.68,32.67,186.68,32.67,16.33,0.0,0.0
861f1886fffffff,2017-03-14T19:00:00.0,58.3,0.0,0.0,0.0,0.0,10.2,0.0,0.0
861f1d4b7ffffff,2017-03-14T19:00:00.0,52.5,42.0,7.35,42.0,7.35,1.84,0.0,0.0
861f18b0fffffff,2017-03-14T19:00:00.0,12.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
861f1d4dfffffff,2017-03-14T19:00:00.0,14.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0
861f1d48fffffff,2017-03-14T20:00:00.0,4485.55,2152.02,376.6,1996.46,349.38,435.59,155.55999999999995,27.220000000000027
861f1d4d7ffffff,2017-03-14T20:00:00.0,2189.04,891.25,155.97,859.98,150.5,232.59,31.269999999999982,5.469999999999999
861f1d49fffffff,2017-03-14T20:00:00.0,1533.5,766.75,134.18,753.06,131.79,136.58,13.690000000000055,2.390000000000015
861f18b27ffffff,2017-03-14T20:00:00.0,2974.24,1435.84,251.27,1410.2,246.78,273.71,25.639999999999873,4.490000000000009
861f1d4f7ffffff,2017-03-14T20:00:00.0,1195.9,475.29,83.18,459.96,80.49,128.79,15.330000000000041,2.690000000000012
861f1d487ffffff,2017-03-14T20:00:00.0,356.3,150.74,26.38,178.15,31.18,31.18,-27.409999999999997,-4.800000000000001
861f1d4afffffff,2017-03-14T20:00:00.0,464.89,246.98,43.22,276.03,48.31,33.05,-29.049999999999983,-5.090000000000003
861f18b37ffffff,2017-03-14T20:00:00.0,160.0,90.0,15.75,90.0,15.75,12.25,0.0,0.0
861f18b2fffffff,2017-03-14T20:00:00.0,633.31,389.73,68.2,389.73,68.2,42.63,0.0,0.0
861f1886fffffff,2017-03-14T20:00:00.0,44.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0
861f1d4b7ffffff,2017-03-14T20:00:00.0,49.99,49.99,8.75,41.66,7.29,1.46,8.330000000000005,1.46
861f18b0fffffff,2017-03-14T20:00:00.0,70.0,52.5,9.19,52.5,9.19,3.06,0.0,0.0
861f1d4dfffffff,2017-03-14T20:00:00.0,16.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
861f1d48fffffff,2017-03-14T21:00:00.0,2067.84,917.6,160.58,840.06,147.01,214.86,77.54000000000008,13.570000000000022
861f1d4d7ffffff,2017-03-14T21:00:00.0,1449.98,614.4,107.52,602.11,105.37,148.38,12.289999999999964,2.1499999999999915
861f1d49fffffff,2017-03-14T21:00:00.0,1326.44,679.39,118.89,663.22,116.06,116.06,16.16999999999996,2.8299999999999983
861f18b27ffffff,2017-03-14T21:00:00.0,1257.32,628.66,110.02,614.04,107.46,112.57,14.620000000000005,2.5600000000000023
861f1d4f7ffffff,2017-03-14T21:00:00.0,1055.29,434.53,76.04,434.53,76.04,108.63,0.0,0.0
861f1d487ffffff,2017-03-14T21:00:00.0,434.44,203.64,35.64,217.22,38.01,38.01,-13.580000000000013,-2.3699999999999974
861f1d4afffffff,2017-03-14T21:00:00.0,220.0,110.0,19.25,120.0,21.0,17.5,-10.0,-1.75
861f18b37ffffff,2017-03-14T21:00:00.0,176.73,100.99,17.67,100.99,17.67,13.26,0.0,0.0
861f18b2fffffff,2017-03-14T21:00:00.0,225.62,177.28,31.02,161.16,28.2,11.28,16.120000000000005,2.8200000000000003
861f1886fffffff,2017-03-14T21:00:00.0,30.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0
861f1d4b7ffffff,2017-03-14T21:00:00.0,50.0,50.0,8.75,50.0,8.75,0.0,0.0,0.0
861f18b0fffffff,2017-03-14T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-14T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d48fffffff,2017-03-14T22:00:00.0,2057.5,945.34,165.43,889.73,155.7,204.36,55.610000000000014,9.730000000000018
861f1d4d7ffffff,2017-03-14T22:00:00.0,1758.44,747.84,130.87,727.63,127.34,180.39,20.210000000000036,3.530000000000001
861f1d49fffffff,2017-03-14T22:00:00.0,639.54,326.88,57.2,312.66,54.72,57.2,14.21999999999997,2.480000000000004
861f18b27ffffff,2017-03-14T22:00:00.0,941.92,470.96,82.42,457.5,80.06,84.77,13.45999999999998,2.3599999999999994
861f1d4f7ffffff,2017-03-14T22:00:00.0,415.97,178.27,31.2,163.42,28.6,44.2,14.850000000000023,2.599999999999998
861f1d487ffffff,2017-03-14T22:00:00.0,384.0,192.0,33.6,192.0,33.6,33.6,0.0,0.0
861f1d4afffffff,2017-03-14T22:00:00.0,249.74,118.3,20.7,131.44,23.0,20.7,-13.14,-2.3000000000000007
861f18b37ffffff,2017-03-14T22:00:00.0,109.8,61.0,10.68,61.0,10.68,8.54,0.0,0.0
861f18b2fffffff,2017-03-14T22:00:00.0,34.68,17.34,3.03,17.34,3.03,3.03,0.0,0.0
861f1886fffffff,2017-03-14T22:00:00.0,506.0,0.0,0.0,0.0,0.0,88.55,0.0,0.0
861f1d4b7ffffff,2017-03-14T22:00:00.0,32.0,32.0,5.6,32.0,5.6,0.0,0.0,0.0
861f18b0fffffff,2017-03-14T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-14T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d48fffffff,2017-03-14T23:00:00.0,1269.79,568.56,99.5,549.61,96.18,126.03,18.949999999999932,3.319999999999993
861f1d4d7ffffff,2017-03-14T23:00:00.0,611.4,269.02,47.08,256.79,44.94,62.06,12.229999999999961,2.1400000000000006
861f1d49fffffff,2017-03-14T23:00:00.0,1062.62,518.95,90.82,494.24,86.49,99.47,24.710000000000036,4.329999999999998
861f18b27ffffff,2017-03-14T23:00:00.0,780.0,380.0,66.5,380.0,66.5,70.0,0.0,0.0
861f1d4f7ffffff,2017-03-14T23:00:00.0,429.66,184.14,32.22,171.86,30.08,45.11,12.279999999999973,2.1400000000000006
861f1d487ffffff,2017-03-14T23:00:00.0,476.01,219.7,38.45,219.7,38.45,44.85,0.0,0.0
861f1d4afffffff,2017-03-14T23:00:00.0,164.02,82.01,14.35,82.01,14.35,14.35,0.0,0.0
861f18b37ffffff,2017-03-14T23:00:00.0,28.0,14.0,2.45,14.0,2.45,2.45,0.0,0.0
861f18b2fffffff,2017-03-14T23:00:00.0,84.0,60.0,10.5,60.0,10.5,4.2,0.0,0.0
861f1886fffffff,2017-03-14T23:00:00.0,30.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0
861f1d4b7ffffff,2017-03-14T23:00:00.0,12.0,12.0,2.1,12.0,2.1,0.0,0.0,0.0
861f18b0fffffff,2017-03-14T23:00:00.0,28.0,28.0,4.9,0.0,0.0,4.9,28.0,4.9
861f1d4dfffffff,2017-03-14T23:00:00.0,26.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0
861f1d48fffffff,2017-03-15T00:00:00.0,474.54,237.27,41.52,224.78,39.34,43.71,12.490000000000009,2.1799999999999997
861f1d4d7ffffff,2017-03-15T00:00:00.0,463.3,203.4,35.6,203.4,35.6,45.48,0.0,0.0
861f1d49fffffff,2017-03-15T00:00:00.0,349.96,161.52,28.27,161.52,28.27,32.98,0.0,0.0
861f18b27ffffff,2017-03-15T00:00:00.0,265.94,120.88,21.15,120.88,21.15,25.38,0.0,0.0
861f1d4f7ffffff,2017-03-15T00:00:00.0,636.23,278.35,48.71,278.35,48.71,62.63,0.0,0.0
861f1d487ffffff,2017-03-15T00:00:00.0,50.01,16.67,2.92,16.67,2.92,5.83,0.0,0.0
861f1d4afffffff,2017-03-15T00:00:00.0,40.0,10.0,1.75,20.0,3.5,3.5,-10.0,-1.75
861f18b37ffffff,2017-03-15T00:00:00.0,22.0,11.0,1.93,11.0,1.93,1.93,0.0,0.0
861f18b2fffffff,2017-03-15T00:00:00.0,18.0,9.0,1.58,9.0,1.58,1.58,0.0,0.0
861f1886fffffff,2017-03-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4b7ffffff,2017-03-15T00:00:00.0,18.0,18.0,3.15,18.0,3.15,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-15T00:00:00.0,8.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
861f1d48fffffff,2017-03-15T01:00:00.0,289.98,135.32,23.68,135.32,23.68,27.06,0.0,0.0
861f1d4d7ffffff,2017-03-15T01:00:00.0,406.94,180.86,31.65,165.79,29.01,42.2,15.070000000000022,2.639999999999997
861f1d49fffffff,2017-03-15T01:00:00.0,650.69,284.68,49.82,284.68,49.82,64.05,0.0,0.0
861f18b27ffffff,2017-03-15T01:00:00.0,235.97,108.91,19.06,108.91,19.06,22.24,0.0,0.0
861f1d4f7ffffff,2017-03-15T01:00:00.0,146.02,60.84,10.65,60.84,10.65,14.91,0.0,0.0
861f1d487ffffff,2017-03-15T01:00:00.0,95.4,42.4,7.42,42.4,7.42,9.28,0.0,0.0
861f1d4afffffff,2017-03-15T01:00:00.0,56.0,28.0,4.9,28.0,4.9,4.9,0.0,0.0
861f18b37ffffff,2017-03-15T01:00:00.0,39.0,13.0,2.28,13.0,2.28,4.55,0.0,0.0
861f18b2fffffff,2017-03-15T01:00:00.0,4.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
861f1886fffffff,2017-03-15T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4b7ffffff,2017-03-15T01:00:00.0,6.0,6.0,1.05,6.0,1.05,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-15T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d48fffffff,2017-03-15T02:00:00.0,102.52,51.26,8.97,51.26,8.97,8.97,0.0,0.0
861f1d4d7ffffff,2017-03-15T02:00:00.0,176.44,67.86,11.88,67.86,11.88,19.0,0.0,0.0
861f1d49fffffff,2017-03-15T02:00:00.0,76.01,38.0,6.65,25.34,4.43,8.87,12.66,2.2200000000000006
861f18b27ffffff,2017-03-15T02:00:00.0,171.98,85.99,15.05,71.66,12.54,17.56,14.329999999999998,2.5100000000000016
861f1d4f7ffffff,2017-03-15T02:00:00.0,136.0,54.4,9.52,54.4,9.52,14.28,0.0,0.0
861f1d487ffffff,2017-03-15T02:00:00.0,94.0,47.0,8.23,47.0,8.23,8.23,0.0,0.0
861f1d4afffffff,2017-03-15T02:00:00.0,124.01,53.15,9.3,53.15,9.3,12.4,0.0,0.0
861f18b37ffffff,2017-03-15T02:00:00.0,32.0,16.0,2.8,16.0,2.8,2.8,0.0,0.0
861f18b2fffffff,2017-03-15T02:00:00.0,85.99,61.42,10.75,61.42,10.75,4.3,0.0,0.0
861f1886fffffff,2017-03-15T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4b7ffffff,2017-03-15T02:00:00.0,10.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
861f18b0fffffff,2017-03-15T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-15T02:00:00.0,108.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0
861f1d48fffffff,2017-03-15T03:00:00.0,339.42,169.71,29.7,169.71,29.7,29.7,0.0,0.0
861f1d4d7ffffff,2017-03-15T03:00:00.0,174.0,72.5,12.69,72.5,12.69,17.76,0.0,0.0
861f1d49fffffff,2017-03-15T03:00:00.0,268.01,134.01,23.45,114.86,20.1,26.8,19.14999999999999,3.349999999999998
861f18b27ffffff,2017-03-15T03:00:00.0,188.02,94.01,16.45,78.34,13.71,19.19,15.670000000000002,2.7399999999999984
861f1d4f7ffffff,2017-03-15T03:00:00.0,145.79,54.67,9.57,54.67,9.57,15.95,0.0,0.0
861f1d487ffffff,2017-03-15T03:00:00.0,24.0,8.0,1.4,8.0,1.4,2.8,0.0,0.0
861f1d4afffffff,2017-03-15T03:00:00.0,194.0,88.18,15.43,105.82,18.52,15.43,-17.639999999999986,-3.09
861f18b37ffffff,2017-03-15T03:00:00.0,30.0,15.0,2.63,15.0,2.63,2.63,0.0,0.0
861f18b2fffffff,2017-03-15T03:00:00.0,76.01,50.67,8.87,50.67,8.87,4.43,0.0,0.0
861f1886fffffff,2017-03-15T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4b7ffffff,2017-03-15T03:00:00.0,14.0,14.0,2.45,14.0,2.45,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T03:00:00.0,10.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
861f1d4dfffffff,2017-03-15T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d48fffffff,2017-03-15T04:00:00.0,548.22,290.23,50.79,274.11,47.97,47.97,16.120000000000005,2.8200000000000003
861f1d4d7ffffff,2017-03-15T04:00:00.0,394.78,182.21,31.89,167.02,29.23,39.86,15.189999999999998,2.66
861f1d49fffffff,2017-03-15T04:00:00.0,262.06,131.03,22.93,131.03,22.93,22.93,0.0,0.0
861f18b27ffffff,2017-03-15T04:00:00.0,304.0,144.76,25.33,144.76,25.33,27.87,0.0,0.0
861f1d4f7ffffff,2017-03-15T04:00:00.0,174.0,72.5,12.69,72.5,12.69,17.76,0.0,0.0
861f1d487ffffff,2017-03-15T04:00:00.0,170.02,92.74,16.23,77.28,13.52,16.23,15.459999999999994,2.710000000000001
861f1d4afffffff,2017-03-15T04:00:00.0,105.98,47.1,8.24,58.88,10.3,8.24,-11.780000000000001,-2.0600000000000005
861f18b37ffffff,2017-03-15T04:00:00.0,149.34,74.67,13.07,74.67,13.07,13.07,0.0,0.0
861f18b2fffffff,2017-03-15T04:00:00.0,109.33,82.0,14.35,82.0,14.35,4.78,0.0,0.0
861f1886fffffff,2017-03-15T04:00:00.0,44.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0
861f1d4b7ffffff,2017-03-15T04:00:00.0,46.0,46.0,8.05,46.0,8.05,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T04:00:00.0,10.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
861f1d4dfffffff,2017-03-15T04:00:00.0,16.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
861f1d48fffffff,2017-03-15T05:00:00.0,829.98,438.48,76.73,438.48,76.73,68.51,0.0,0.0
861f1d4d7ffffff,2017-03-15T05:00:00.0,922.28,434.02,75.95,415.93,72.79,88.61,18.089999999999975,3.1599999999999966
861f1d49fffffff,2017-03-15T05:00:00.0,868.12,441.95,77.34,441.95,77.34,74.58,0.0,0.0
861f18b27ffffff,2017-03-15T05:00:00.0,637.63,326.59,57.15,311.04,54.43,57.15,15.549999999999955,2.719999999999999
861f1d4f7ffffff,2017-03-15T05:00:00.0,530.01,237.59,41.58,237.59,41.58,51.17,0.0,0.0
861f1d487ffffff,2017-03-15T05:00:00.0,1469.04,832.46,145.68,734.52,128.54,128.54,97.94000000000005,17.140000000000015
861f1d4afffffff,2017-03-15T05:00:00.0,348.62,193.68,33.89,193.68,33.89,27.12,0.0,0.0
861f18b37ffffff,2017-03-15T05:00:00.0,356.3,207.84,36.37,207.84,36.37,25.98,0.0,0.0
861f18b2fffffff,2017-03-15T05:00:00.0,48.0,32.0,5.6,32.0,5.6,2.8,0.0,0.0
861f1886fffffff,2017-03-15T05:00:00.0,114.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0
861f1d4b7ffffff,2017-03-15T05:00:00.0,100.01,100.01,17.5,100.01,17.5,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-15T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d48fffffff,2017-03-15T06:00:00.0,2329.15,1226.96,214.72,1206.17,211.08,196.52,20.789999999999964,3.6399999999999864
861f1d4d7ffffff,2017-03-15T06:00:00.0,2644.8,1252.8,219.24,1252.8,219.24,243.6,0.0,0.0
861f1d49fffffff,2017-03-15T06:00:00.0,2091.96,1144.32,200.26,1108.56,194.0,172.1,35.75999999999999,6.259999999999991
861f18b27ffffff,2017-03-15T06:00:00.0,1685.91,894.04,156.46,868.5,151.99,143.05,25.539999999999964,4.469999999999999
861f1d4f7ffffff,2017-03-15T06:00:00.0,1868.58,889.8,155.72,860.14,150.52,176.48,29.659999999999968,5.199999999999989
861f1d487ffffff,2017-03-15T06:00:00.0,1377.98,746.41,130.62,717.7,125.6,115.55,28.709999999999923,5.02000000000001
861f1d4afffffff,2017-03-15T06:00:00.0,590.44,349.89,61.23,349.89,61.23,42.1,0.0,0.0
861f18b37ffffff,2017-03-15T06:00:00.0,574.03,313.1,54.79,339.2,59.36,41.09,-26.099999999999966,-4.57
861f18b2fffffff,2017-03-15T06:00:00.0,94.01,62.67,10.97,62.67,10.97,5.48,0.0,0.0
861f1886fffffff,2017-03-15T06:00:00.0,331.99,36.89,6.46,0.0,0.0,58.1,36.89,6.46
861f1d4b7ffffff,2017-03-15T06:00:00.0,328.0,328.0,57.4,328.0,57.4,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-15T06:00:00.0,4.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
861f1d48fffffff,2017-03-15T07:00:00.0,4101.3,2126.6,372.16,2083.2,364.56,353.17,43.40000000000009,7.600000000000023
861f1d4d7ffffff,2017-03-15T07:00:00.0,3625.39,1780.52,311.59,1737.61,304.08,330.36,42.91000000000008,7.509999999999991
861f1d49fffffff,2017-03-15T07:00:00.0,2829.76,1453.12,254.3,1414.88,247.6,247.6,38.23999999999978,6.700000000000017
861f18b27ffffff,2017-03-15T07:00:00.0,2013.88,1043.56,182.62,1006.94,176.21,176.21,36.61999999999989,6.409999999999997
861f1d4f7ffffff,2017-03-15T07:00:00.0,1568.89,738.3,129.2,715.23,125.17,149.39,23.069999999999936,4.029999999999987
861f1d487ffffff,2017-03-15T07:00:00.0,1074.4,555.72,97.25,537.2,94.01,94.01,18.519999999999982,3.239999999999995
861f1d4afffffff,2017-03-15T07:00:00.0,981.96,617.23,108.02,589.18,103.11,68.74,28.050000000000068,4.909999999999997
861f18b37ffffff,2017-03-15T07:00:00.0,404.44,228.59,40.0,246.18,43.08,27.69,-17.590000000000003,-3.0799999999999983
861f18b2fffffff,2017-03-15T07:00:00.0,241.86,193.49,33.86,177.36,31.04,11.29,16.129999999999995,2.8200000000000003
861f1886fffffff,2017-03-15T07:00:00.0,206.0,20.6,3.61,0.0,0.0,36.05,20.6,3.61
861f1d4b7ffffff,2017-03-15T07:00:00.0,155.99,138.66,24.26,138.66,24.26,3.03,0.0,0.0
861f18b0fffffff,2017-03-15T07:00:00.0,353.98,176.99,30.97,176.99,30.97,30.97,0.0,0.0
861f1d4dfffffff,2017-03-15T07:00:00.0,102.0,20.4,3.57,20.4,3.57,14.28,0.0,0.0
861f1d48fffffff,2017-03-15T08:00:00.0,2683.89,1325.78,232.01,1277.27,223.52,246.16,48.50999999999999,8.48999999999998
861f1d4d7ffffff,2017-03-15T08:00:00.0,3043.66,1482.3,259.4,1462.54,255.94,276.7,19.75999999999999,3.4599999999999795
861f1d49fffffff,2017-03-15T08:00:00.0,2656.26,1377.32,241.03,1337.97,234.14,230.7,39.34999999999991,6.890000000000015
861f18b27ffffff,2017-03-15T08:00:00.0,1829.95,903.4,158.09,880.23,154.04,166.2,23.16999999999996,4.050000000000011
861f1d4f7ffffff,2017-03-15T08:00:00.0,1504.08,651.77,114.06,651.77,114.06,149.15,0.0,0.0
861f1d487ffffff,2017-03-15T08:00:00.0,1125.54,547.56,95.82,517.14,90.5,106.47,30.41999999999996,5.319999999999993
861f1d4afffffff,2017-03-15T08:00:00.0,483.3,309.31,54.13,289.98,50.75,33.83,19.329999999999984,3.3800000000000026
861f18b37ffffff,2017-03-15T08:00:00.0,426.08,255.65,44.74,255.65,44.74,29.83,0.0,0.0
861f18b2fffffff,2017-03-15T08:00:00.0,141.98,103.26,18.07,103.26,18.07,6.78,0.0,0.0
861f1886fffffff,2017-03-15T08:00:00.0,130.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0
861f1d4b7ffffff,2017-03-15T08:00:00.0,103.99,103.99,18.2,103.99,18.2,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T08:00:00.0,408.0,204.0,35.7,204.0,35.7,35.7,0.0,0.0
861f1d4dfffffff,2017-03-15T08:00:00.0,366.0,91.5,16.01,61.0,10.68,53.38,30.5,5.330000000000002
861f1d48fffffff,2017-03-15T09:00:00.0,3630.7,1721.05,301.18,1650.32,288.81,346.57,70.73000000000002,12.370000000000005
861f1d4d7ffffff,2017-03-15T09:00:00.0,2033.2,919.36,160.89,884.0,154.7,201.11,35.360000000000014,6.189999999999998
861f1d49fffffff,2017-03-15T09:00:00.0,1506.88,734.6,128.56,734.6,128.56,135.15,0.0,0.0
861f18b27ffffff,2017-03-15T09:00:00.0,1323.69,669.82,117.22,653.87,114.43,117.22,15.950000000000045,2.789999999999992
861f1d4f7ffffff,2017-03-15T09:00:00.0,754.99,293.61,51.38,293.61,51.38,80.74,0.0,0.0
861f1d487ffffff,2017-03-15T09:00:00.0,1001.68,474.48,83.03,448.12,78.42,96.87,26.360000000000014,4.609999999999999
861f1d4afffffff,2017-03-15T09:00:00.0,553.94,337.18,59.01,337.18,59.01,37.93,0.0,0.0
861f18b37ffffff,2017-03-15T09:00:00.0,393.36,216.35,37.86,216.35,37.86,30.98,0.0,0.0
861f18b2fffffff,2017-03-15T09:00:00.0,129.6,97.2,17.01,97.2,17.01,5.67,0.0,0.0
861f1886fffffff,2017-03-15T09:00:00.0,66.0,0.0,0.0,0.0,0.0,11.55,0.0,0.0
861f1d4b7ffffff,2017-03-15T09:00:00.0,122.65,122.66,21.46,107.32,18.78,2.68,15.340000000000003,2.6799999999999997
861f18b0fffffff,2017-03-15T09:00:00.0,103.2,51.6,9.03,51.6,9.03,9.03,0.0,0.0
861f1d4dfffffff,2017-03-15T09:00:00.0,186.66,37.33,6.53,0.0,0.0,32.67,37.33,6.53
861f1d48fffffff,2017-03-15T10:00:00.0,2663.23,1280.4,224.07,1229.18,215.11,250.96,51.22000000000003,8.95999999999998
861f1d4d7ffffff,2017-03-15T10:00:00.0,2474.11,1115.78,195.26,1067.26,186.77,246.2,48.51999999999998,8.48999999999998
861f1d49fffffff,2017-03-15T10:00:00.0,1500.93,733.41,128.35,716.35,125.36,137.3,17.059999999999945,2.989999999999995
861f18b27ffffff,2017-03-15T10:00:00.0,1190.78,574.13,100.47,552.86,96.75,111.64,21.269999999999982,3.719999999999999
861f1d4f7ffffff,2017-03-15T10:00:00.0,741.58,296.63,51.91,296.63,51.91,77.87,0.0,0.0
861f1d487ffffff,2017-03-15T10:00:00.0,612.35,259.78,45.46,241.23,42.21,64.95,18.549999999999983,3.25
861f1d4afffffff,2017-03-15T10:00:00.0,396.03,247.52,43.32,247.52,43.32,25.99,0.0,0.0
861f18b37ffffff,2017-03-15T10:00:00.0,190.02,118.76,20.78,118.76,20.78,12.47,0.0,0.0
861f18b2fffffff,2017-03-15T10:00:00.0,188.02,34.18,5.98,136.74,23.93,8.97,-102.56,-17.95
861f1886fffffff,2017-03-15T10:00:00.0,420.0,42.0,7.35,42.0,7.35,66.15,0.0,0.0
861f1d4b7ffffff,2017-03-15T10:00:00.0,130.01,130.01,22.75,130.01,22.75,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T10:00:00.0,189.2,86.0,15.05,86.0,15.05,18.06,0.0,0.0
861f1d4dfffffff,2017-03-15T10:00:00.0,36.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0
861f1d48fffffff,2017-03-15T11:00:00.0,3329.51,1568.88,274.55,1516.58,265.4,317.26,52.30000000000018,9.150000000000034
861f1d4d7ffffff,2017-03-15T11:00:00.0,2610.14,1144.8,200.34,1121.9,196.33,260.44,22.899999999999864,4.009999999999991
861f1d49fffffff,2017-03-15T11:00:00.0,1658.21,829.1,145.09,811.08,141.94,148.25,18.019999999999982,3.1500000000000057
861f18b27ffffff,2017-03-15T11:00:00.0,1337.64,659.4,115.4,640.56,112.1,121.99,18.840000000000032,3.3000000000000114
861f1d4f7ffffff,2017-03-15T11:00:00.0,318.29,134.02,23.45,134.02,23.45,32.25,0.0,0.0
861f1d487ffffff,2017-03-15T11:00:00.0,953.74,443.6,77.63,443.6,77.63,89.27,0.0,0.0
861f1d4afffffff,2017-03-15T11:00:00.0,354.03,236.02,41.3,216.35,37.86,24.09,19.670000000000016,3.4399999999999977
861f18b37ffffff,2017-03-15T11:00:00.0,247.46,160.12,28.02,160.12,28.02,15.28,0.0,0.0
861f18b2fffffff,2017-03-15T11:00:00.0,664.0,664.0,116.2,498.0,87.15,29.05,166.0,29.049999999999997
861f1886fffffff,2017-03-15T11:00:00.0,82.02,11.72,2.05,11.72,2.05,12.3,0.0,0.0
861f1d4b7ffffff,2017-03-15T11:00:00.0,144.0,144.0,25.2,144.0,25.2,0.0,0.0,0.0
861f18b0fffffff,2017-03-15T11:00:00.0,511.99,236.3,41.35,236.3,41.35,48.25,0.0,0.0
861f1d4dfffffff,2017-03-15T11:00:00.0,272.0,68.0,11.9,0.0,0.0,47.6,68.0,11.9
861f1d48fffffff,2017-03-15T12:00:00.0,3870.4,1857.79,325.11,1799.74,314.95,362.37,58.049999999999955,10.160000000000025
861f1d4d7ffffff,2017-03-15T12:00:00.0,1708.8,717.7,125.6,683.52,119.62,179.42,34.180000000000064,5.97999999999999
861f1d49fffffff,2017-03-15T12:00:00.0,2921.6,1513.92,264.94,1460.8,255.64,255.64,53.12000000000012,9.300000000000011
861f18b27ffffff,2017-03-15T12:00:00.0,1441.92,793.06,138.78,775.03,135.63,116.71,18.029999999999973,3.1500000000000057
861f1d4f7ffffff,2017-03-15T12:00:00.0,831.52,415.76,72.76,394.97,69.12,76.4,20.789999999999964,3.6400000000000006
861f1d487ffffff,2017-03-15T12:00:00.0,1165.47,556.25,97.34,556.25,97.34,106.61,0.0,0.0
861f1d4afffffff,2017-03-15T12:00:00.0,492.01,313.1,54.79,313.1,54.79,31.31,0.0,0.0
861f18b37ffffff,2017-03-15T12:00:00.0,528.2,333.6,58.38,333.6,58.38,34.06,0.0,0.0
